symbol,signal_date,entry_date,entry_price,stop_price,target_price,exit_date,exit_price,exit_reason,held_days,shares,gross_pnl_pct,net_pnl_pct,cost_pct
AARTIDRUGS,2005-01-12,2005-01-12,143.25,127.5807755527174,182.4230611182065,2005-01-25,147.95,time,8,69,3.2809773123909203,2.9536917897382153,0.3272855226527051
BONGAIREFN,2005-01-12,2005-01-12,87.1,79.22583064767174,106.78542338082063,2005-01-25,86.3,time,8,114,-0.9184845005740461,-1.2393187008036672,0.3208342002296211
CIPLA,2005-01-12,2005-01-12,252.8,229.9174455402509,310.0063861493728,2005-01-25,276.0,time,8,39,9.177215189873422,8.840871713291143,0.3363434765822785
DRREDDY,2005-01-12,2005-01-12,731.55,672.3230307082873,879.6174232292815,2005-01-25,730.0,time,8,13,-0.21187888729409243,-0.5337985934385802,0.3219197061444877
FINPIPE,2005-01-12,2005-01-12,62.85,58.25791928772041,74.33020178069897,2005-01-17,58.25791928772041,stop,3,159,-7.306413225584074,-7.617434123620188,0.31102089803611394
HEXAWARE,2005-01-12,2005-01-12,468.7,400.3902508766624,639.474372808344,2005-01-25,521.5,time,8,21,11.265201621506304,10.925650525880103,0.3395510956262002
IPCL,2005-01-12,2005-01-12,168.9,155.06023531016487,203.49941172458782,2005-01-25,168.4,time,8,59,-0.2960331557134377,-0.6178235818827686,0.321790426169331
MTNL,2005-01-12,2005-01-12,135.0,122.24093894415005,166.89765263962488,2005-01-25,140.0,time,8,74,3.703703703703698,3.375768777777772,0.32793492592592594
POLARIS,2005-01-12,2005-01-12,139.35,123.58692579302271,178.7576855174432,2005-01-25,130.4,time,8,71,-6.422676713311793,-6.735055230355209,0.3123785170434158
POLYPLEX,2005-01-12,2005-01-12,216.2,187.70051174550673,287.44872063623313,2005-01-25,202.5,time,8,46,-6.3367252543940715,-6.649235812303415,0.31251055790934323
SATYAMCOMP,2005-01-12,2005-01-12,356.15,329.51738196807804,422.73154507980485,2005-01-25,365.0,time,8,28,2.484908044363343,2.158845464017983,0.3260625803453602
SCI,2005-01-12,2005-01-12,144.35,129.95466974275527,180.33832564311183,2005-01-25,142.9,time,8,69,-1.0045029442327547,-1.3252050006927478,0.3207020564599931
TATAELXSI,2005-01-12,2005-01-12,145.05,128.78821312773678,185.70446718065807,2005-01-25,146.95,time,8,68,1.3098931402964364,0.9856356483970914,0.3242574918993451
VISUALSOFT,2005-01-12,2005-01-12,120.8,111.31253573407609,144.51866066480977,2005-01-25,117.0,time,8,82,-3.14569536423841,-3.4631080652317876,0.3174127009933775
NICOLASPIR,2005-01-13,2005-01-13,256.9,137.0332767317933,556.5668081705167,2005-01-27,263.9,time,8,38,2.7247956403269713,2.398364538419614,0.32643110190735697
NATIONALUM,2005-01-14,2005-01-14,167.25,151.61517503108104,206.33706242229738,2005-01-28,174.0,time,8,59,4.035874439461873,3.707429224215236,0.3284452152466368
SUNPHARMA,2005-01-14,2005-01-14,447.3,400.97183404875886,563.1204148781028,2005-01-28,465.0,time,8,22,3.9570757880617036,3.6287516253521126,0.3283241627095909
TITAN,2005-01-14,2005-01-14,164.3,143.52144792541878,216.24638018645308,2005-01-28,170.7,time,8,60,3.8953134510042453,3.567084169202663,0.32822928180158245
AUROPHARMA,2005-01-17,2005-01-17,287.3,263.1998268905324,347.5504327736691,2005-01-31,310.0,time,8,34,7.901148625130516,7.566765475182726,0.3343831499477898
ESCORTS,2005-01-17,2005-01-17,64.1,57.9696448405767,79.42588789855823,2005-01-31,66.4,time,8,156,3.588143525741039,3.2603861263650638,0.32775739937597514
FINPIPE,2005-01-17,2005-01-17,59.05,53.36381147052541,73.26547132368646,2005-01-24,53.36381147052541,stop,4,169,-9.62944712866145,-9.936899321616774,0.30745219295532494
GESHIPPING,2005-01-17,2005-01-17,154.95,139.2010601218678,194.32234969533042,2005-01-31,169.0,time,8,64,9.067441110035501,8.731266271248796,0.3361748387867054
RANBAXY,2005-01-17,2005-01-17,1039.65,964.7319058053293,1226.945235486677,2005-01-31,1099.95,time,8,9,5.800028855864947,5.468873500735817,0.33115535512913
COCHINREFN,2005-01-18,2005-01-18,186.5,163.4476675727632,244.130831068092,2005-02-01,182.0,time,8,53,-2.4128686327077764,-2.7314071211796263,0.31853848847184996
ONGC,2005-01-18,2005-01-18,774.45,733.732241422729,876.2443964431778,2005-02-01,825.1,time,8,12,6.540125250177553,6.207832939724974,0.3322923104525793
ZEETELE,2005-01-18,2005-01-18,147.85,132.67209587564892,185.79476031087768,2005-02-01,155.45,time,8,67,5.1403449442001925,4.810203012647944,0.33014193155224897
APOLLOHOSP,2005-01-19,2005-01-19,239.3,221.21599824570043,284.51000438574897,2005-02-02,279.1,time,8,41,16.63184287505224,16.28404740559967,0.34779546945256995
INDORAMA,2005-01-19,2005-01-19,63.4,56.39780688356975,80.90548279107561,2005-01-24,56.39780688356975,stop,2,157,-11.044468637902604,-11.349747038024873,0.3052784001222694
APTECHT,2005-01-20,2005-01-20,40.1,36.09489658445436,50.112758538864114,2005-02-03,41.35,time,8,249,3.11720698254363,2.790173048129665,0.32703393441396517
BPCL,2005-01-20,2005-01-20,395.25,361.9616317789021,478.47092055274476,2005-02-03,437.0,time,8,25,10.562934851359906,10.22446259620494,0.3384722551549652
GLAXO,2005-01-20,2005-01-20,674.4,615.7912968003836,820.9217579990408,2005-02-03,680.0,time,8,14,0.8303677342823335,0.5068469017793678,0.32352083250296565
GMDCLTD,2005-01-20,2005-01-20,295.8,273.42662579768046,351.733435505799,2005-02-03,335.0,time,8,33,13.25219743069641,12.909593860446241,0.3426035702501691
GNFC,2005-01-20,2005-01-20,61.4,56.11654664105221,74.60863339736947,2005-02-02,74.60863339736947,target,7,162,21.512432243272748,21.157139085537395,0.35529315773535397
HCLTECH,2005-01-20,2005-01-20,315.1,289.52418379116295,379.03954052209264,2005-02-03,338.1,time,8,31,7.299270072992692,6.965811544525539,0.33345852846715335
STERLINBIO,2005-01-20,2005-01-20,156.0,144.81886939932957,183.95282650167607,2005-02-03,166.0,time,8,64,6.41025641025641,6.078163607692307,0.33209280256410256
AMTEKAUTO,2005-01-24,2005-01-24,151.5,135.40277812897136,191.7430546775716,2005-02-04,164.7,time,8,66,8.7128712871287,8.377241147722758,0.33563013940594055
CHENNPETRO,2005-01-24,2005-01-24,216.05,191.40501765914578,277.66245585213557,2005-02-04,223.0,time,8,46,3.216847951862989,2.8896609464012903,0.3271870054616987
FINPIPE,2005-01-24,2005-01-24,53.75,48.11383198171794,67.84042004570516,2005-02-04,59.25,time,8,186,10.232558139534875,9.894593417674411,0.3379647218604651
HINDOILEXP,2005-01-24,2005-01-24,81.85,72.48964995193603,105.25087512015989,2005-02-04,90.4,time,8,122,10.445937690897988,10.10764516982285,0.33829252107513746
HINDPETRO,2005-01-24,2005-01-24,328.0,300.21820954159995,397.45447614600016,2005-01-28,300.21820954159995,stop,3,30,-8.470058066585384,-8.779291343161987,0.3092332765766018
IBP,2005-01-24,2005-01-24,533.4,485.37928717968526,653.4517820507867,2005-02-04,584.0,time,8,18,9.486314210723656,9.149495888188973,0.33681832253468313
INDORAMA,2005-01-24,2005-01-24,57.7,50.281272261853516,76.24681934536622,2005-02-04,68.0,time,8,173,17.850953206239172,17.501284907798965,0.3496682984402079
INFOSYSTCH,2005-01-24,2005-01-24,1905.5,1757.1361343603032,2276.409664099242,2005-02-04,2115.0,time,8,5,10.994489635266325,10.655354414431898,0.33913522083442654
IOC,2005-01-24,2005-01-24,436.7,406.2647864220995,512.7880339447511,2005-02-04,479.8,time,8,22,9.869475612548673,9.532068667506309,0.3374069450423632
ROLTA,2005-01-24,2005-01-24,75.6,69.09244433399509,91.86888916501225,2005-02-04,81.5,time,8,132,7.8042328042328135,7.469998538888898,0.3342342653439153
SEAMECLTD,2005-01-24,2005-01-24,64.7,54.78481413295367,89.48796466761583,2005-02-04,79.0,time,8,154,22.10200927357031,21.74581039227201,0.35619888129829985
VDOCONINTL,2005-01-24,2005-01-24,55.65,49.343322576858974,71.41669355785257,2005-02-04,65.0,time,8,179,16.801437556154532,16.45338155094339,0.34805600521114105
WIPRO,2005-01-24,2005-01-24,647.8,599.9303002177878,767.4742494555303,2005-02-04,728.0,time,8,15,12.380364309972226,12.039100072429774,0.3412642375424514
ALPSINDUS,2005-01-25,2005-01-25,82.05,71.31658860389936,108.88352849025158,2005-02-07,103.0,time,8,121,25.533211456429015,25.17174147312615,0.36146998330286406
BONGAIREFN,2005-01-25,2005-01-25,86.85,79.90107598382215,104.2223100404446,2005-02-07,92.0,time,8,115,5.9297639608520525,5.598409303281529,0.3313546575705239
CENTENKA,2005-01-25,2005-01-25,137.95,125.95163700598656,167.94590748503356,2005-02-07,154.0,time,8,72,11.634650235592625,11.294531583399802,0.3401186521928236
DRREDDY,2005-01-25,2005-01-25,729.15,676.325625908576,861.2109352285602,2005-02-07,730.0,time,8,13,0.11657409312213485,-0.20585019103064583,0.3224242841527807
GIPCL,2005-01-25,2005-01-25,65.7,59.984261085535714,79.98934728616072,2005-02-04,79.98934728616072,target,7,152,21.749387041340505,21.393729867483536,0.35565717385697043
KTKBANK,2005-01-25,2005-01-25,86.65,52.95285995286757,170.8928501178311,2005-02-07,85.1,time,8,115,-1.7888055395268498,-2.1083027299480848,0.3194971904212348
POLARIS,2005-01-25,2005-01-25,129.45,115.24218021567026,164.9695494608243,2005-02-07,137.0,time,8,77,5.832367709540365,5.501162674623409,0.3312050349169563
