symbol,signal_date,entry_date,entry_price,stop_price,target_price,exit_date,exit_price,exit_reason,held_days,shares,gross_pnl_pct,net_pnl_pct,cost_pct
GAIL,2005-01-03,2005-01-04,254.0,238.7435938888296,292.14101527792604,2005-01-05,238.7435938888296,stop,1,39,-6.006459098885985,-6.31947702025034,0.3130179213643548
IPCL,2005-01-03,2005-01-04,193.0,181.3845886064368,222.03852848390795,2005-01-05,181.3845886064368,stop,1,51,-6.018347872312535,-6.331347529834044,0.31299965752150877
MASTEK,2005-01-03,2005-01-04,337.2,314.91962640189587,392.9009339952603,2005-01-05,314.91962640189587,stop,1,29,-6.607465479864805,-6.9195601196005345,0.31209463973572926
MTNL,2005-01-03,2005-01-04,168.0,158.6413065754672,191.39673356133198,2005-01-05,158.6413065754672,stop,1,59,-5.570650847936188,-5.884338269266666,0.3136874213304784
RELCAPITAL,2005-01-03,2005-01-04,145.0,134.98106132470298,170.04734668824253,2005-01-05,134.98106132470298,stop,1,68,-6.909612879515192,-7.221243352559746,0.3116304730445539
SRF,2005-01-03,2005-01-04,81.4,74.1834154127239,99.44146146819025,2005-01-05,74.1834154127239,stop,1,122,-8.865583031051727,-9.174208691894266,0.3086256608425395
TATATEA,2005-01-03,2005-01-04,490.0,467.9125266883716,545.218683279071,2005-01-12,467.9125266883716,stop,6,20,-4.507647614618038,-4.822968049153624,0.3153204345355858
TITAN,2005-01-03,2005-01-04,197.0,182.45979286831883,233.3505178292029,2005-01-05,182.45979286831883,stop,1,50,-7.380815802883845,-7.691722401746244,0.31090659886239896
WELSPUNGUJ,2005-01-03,2005-01-04,48.0,44.483824273594834,56.790439316012915,2005-01-05,44.483824273594834,stop,1,208,-7.325366096677433,-7.636357878820198,0.3109917821427656
D-LINK,2005-01-04,2005-01-05,135.95,127.29701289578776,157.58246776053056,2005-01-05,127.29701289578776,stop,0,73,-6.364830529027021,-6.677297910882736,0.312467381855715
SAWPIPES,2005-01-04,2005-01-05,239.25,221.59628426809175,283.38428932977064,2005-01-05,221.59628426809175,stop,0,41,-7.378773555656526,-7.689683291872214,0.310909736215688
TATAELXSI,2005-01-04,2005-01-05,173.0,161.45363156507057,201.86592108732358,2005-01-05,161.45363156507057,stop,0,57,-6.674201407473657,-6.986193525742259,0.3119921182686024
BIRLAJUTE,2005-01-05,2005-01-06,160.0,146.92999822461334,192.67500443846663,2005-01-17,184.85,time,7,62,15.531249999999996,15.185145289937497,0.3461047100625
HINDLEVER,2005-01-24,2005-01-25,147.4,139.9097714601249,166.1255713496878,2005-02-01,166.1255713496878,target,4,67,12.70391543398086,12.362154148789378,0.3417612851914827
SIEMENS,2005-01-28,2005-01-31,1355.1,1276.7550819437874,1550.962295140531,2005-02-09,1495.0,time,7,7,10.323961331267073,9.985856193446986,0.3381051378200872
NAGARCONST,2005-01-31,2005-02-01,470.0,431.76037500020715,565.5990624994822,2005-02-01,431.76037500020715,stop,0,21,-8.13609042548784,-8.445836751837854,0.3097463263500145
ABB,2005-02-01,2005-02-02,1014.9,940.4448087557255,1201.0379781106863,2005-02-08,1201.0379781106863,target,4,9,18.340524003417702,17.990103613590026,0.3504203898276744
APOLLOHOSP,2005-02-01,2005-02-02,279.1,260.0186219243059,326.8034451892354,2005-02-11,289.35,time,7,35,3.6725188104621997,3.3446317915800785,0.32788701888212113
SEAMECLTD,2005-02-04,2005-02-07,83.5,73.10716624586846,109.48208438532885,2005-02-08,73.10716624586846,stop,1,119,-12.446507489977899,-12.7496320415626,0.3031245515847012
APOLLOTYRE,2005-02-08,2005-02-09,289.7,271.0646996340374,336.2882509149064,2005-02-17,271.0646996340374,stop,6,34,-6.432620077998818,-6.744983319786874,0.3123632417880562
MRPL,2005-02-08,2005-02-09,53.7,49.73591508297411,63.610212292564725,2005-02-18,51.85,time,7,186,-3.445065176908757,-3.7620179782122953,0.31695280130353815
SB&TINTL,2005-02-08,2005-02-09,86.5,78.81867587635361,105.70331030911598,2005-02-14,105.70331030911598,target,3,115,22.20035873886239,21.844008770558425,0.35634996830396765
WOCKPHARMA,2005-02-08,2005-02-09,368.0,343.2442913981542,429.88927150461456,2005-02-18,368.9,time,7,27,0.24456521739129045,-0.07805569005436169,0.32262090744565214
AARTIDRUGS,2005-02-09,2005-02-10,170.2,154.81213941278094,208.66965146804762,2005-02-15,154.81213941278094,stop,3,58,-9.041046173454204,-9.349402283255342,0.3083561098011392
HINDOILEXP,2005-02-09,2005-02-10,110.0,100.54245990630592,133.6438502342352,2005-02-10,100.54245990630592,stop,0,90,-8.597763721540074,-8.906800813369188,0.3090370918291134
APTECHT,2005-02-10,2005-02-11,44.5,40.35774442157463,54.85563894606342,2005-02-22,41.05,time,7,224,-7.752808988764048,-8.063144122022475,0.310335133258427
SRF,2005-02-10,2005-02-11,88.2,80.32385524735,107.89036188162504,2005-02-16,80.32385524735,stop,3,113,-8.929869334070306,-9.238396236622703,0.30852690255239856
WELSPUNGUJ,2005-02-10,2005-02-11,45.0,41.154413831492256,54.61396542126936,2005-02-22,43.05,time,7,222,-4.333333333333345,-4.648921554000011,0.31558822066666664
RAYMOND,2005-02-11,2005-02-14,325.0,304.8139455082509,375.46513622937266,2005-02-23,311.0,time,7,30,-4.307692307692312,-4.623319918769235,0.3156276110769231
VISAKAIND,2005-02-14,2005-02-15,139.7,125.09440679098725,176.21398302253186,2005-02-24,141.0,time,7,71,0.9305654974946398,0.6068907385826856,0.3236747589119542
WELSPUNIND,2005-02-14,2005-02-15,130.45,119.74355973648855,157.21610065877857,2005-02-24,130.0,time,7,76,-0.3449597546952732,-0.6666750185511567,0.3217152638558835
ESCORTS,2005-02-15,2005-02-16,76.0,70.31617967884499,90.20955080288752,2005-02-25,84.5,time,7,131,11.184210526315796,10.844783851315796,0.339426675
JSTAINLESS,2005-02-15,2005-02-16,102.0,94.16352606964395,121.59118482589011,2005-02-25,102.5,time,7,98,0.4901960784313708,0.1671978264705865,0.3229982519607843
IVRCLINFRA,2005-02-16,2005-02-17,367.0,340.29227966521233,433.7693008369692,2005-02-28,393.0,time,7,27,7.08446866485013,6.751340119891002,0.33312854495912814
BILT,2005-02-18,2005-02-21,101.3,93.84375429039318,119.94061427401707,2005-03-02,96.8,time,7,98,-4.44225074037512,-4.757671639289237,0.3154208989141165
GLAXO,2005-02-21,2005-02-22,725.0,676.6484333146169,845.8789167134577,2005-03-03,746.0,time,7,13,2.8965517241379413,2.569856766068976,0.32669495806896554
NUCLEUS,2005-02-22,2005-02-23,199.4,182.1527515648071,242.5181210879823,2005-02-25,182.1527515648071,stop,2,50,-8.649572936405669,-8.958530437571866,0.30895750116619725
UCOBANK,2005-02-22,2005-02-23,32.8,29.360355541600253,41.399111145999356,2005-03-04,34.65,time,7,304,5.640243902439024,5.309334013109756,0.33090988932926835
KECINTL,2005-02-24,2005-02-25,151.0,138.8799968422484,181.300007894379,2005-02-28,138.8799968422484,stop,1,66,-8.026492157451393,-8.33640685151032,0.3099146940589271
INDORAMA,2005-02-25,2005-02-28,81.1,74.69096326410437,97.12259183973907,2005-02-28,74.69096326410437,stop,0,123,-7.9026346928429465,-8.212739659959299,0.3101049671163526
